	per0	per1	per2	per3	per4	per5	per6	per7	per8	per9	per10	per11	per12	per13	per14	per15	per16	per17	per18	per19	per20	per21	per22	per23	per24	per25	per26	per27	per28	per29	per30	per31	per32	per33	per34	per35	per36	per37	per38	per39	per40	per41	per42	per43	per44	per45	per46	per47	per48	per49	per50	per51	per52	per53	per54	per55	per56	per57	per58	per59	per60	per61	per62	per63	per64	per65	per66	per67	per68	per69	per70	per71	per72	per73	per74	per75	per76	per77	per78	per79	per80	per81	per82	per83	per84	per85	per86	per87	per88	per89	per90	per91	per92	per93	per94	per95	per96	per97	per98	per99
var90	2.1121861302951257	2.0538533516723443	2.1171252289560405	2.018545017604084	2.020616474189301	2.121028084479291	2.093768057294403	2.0527720062473453	2.049038457976775	2.07798788213188	2.0380892626738025	2.0895517059199804	2.0052526942001916	2.1163159537269496	2.0524703072149535	2.134842102398796	2.130452036361051	2.070979889626186	2.0873822618833318	2.0985159638354167	2.2544231690461656	2.0608723656584322	2.1841564725869644	2.0145550603422295	2.0461339792505893	2.0704578663196616	2.000588006733942	2.03283126642542	2.072640865322822	2.0629396901009946	2.0019570097959734	2.0321643122641384	2.031913003886006	2.00961460560853	2.023911310571696	2.0366688846790177	2.021873715726683	2.0983546905872115	2.0925892867999383	2.026826581157545	2.0833938854990213	2.015988995538527	2.178728002706341	2.141336950396884	2.0765718504735973	2.079173548104971	2.011601922410508	2.051874975648949	2.082583071633147	2.0121067770819643	2.1339137617345445	2.0572245299838334	2.112041124232305	2.035735570451041	2.013743521407551	2.04004213936415	2.063428120989553	2.035933560918443	2.041460416271451	2.1207856746224016	2.0740461536572163	2.009317396942106	2.1848120671451285	2.103553273716273	2.038430041513989	2.1185459489222067	2.101463121035407	2.0552124130999196	2.029872105356968	2.155604580289502	2.0455948707042877	2.1062787708702118	2.1908667264332626	2.040185786981526	2.002558824250537	2.0741875749196637	2.05452124620276	2.057114014717038	2.1426719288633986	2.0571444329974806	2.0593517626206306	2.0202429621498967	2.0790310867469075	2.0532749623365416	2.0839796540748736	2.1451242565833875	2.068812308469436	2.119633492085349	2.07509747360493	2.0150453616075708	2.109847266662499	2.0838422279138946	2.035264133016944	2.0809749785910467	2.0574893616156045	2.130919136768912	2.0239208124959456	2.052025092661968	2.081556132497408	2.156479630191623
var91	2.080721603471422	2.141504398507705	2.1132678557397844	2.034191007232127	2.085026446066344	2.168928669381179	2.052566006554401	2.0486780195762937	2.1177899832454017	2.048285989324774	2.1605464447954192	2.0382512642084745	2.0674225089155787	2.0466882116015546	2.0783556564528967	2.0311385891885645	2.046023171549894	2.0680254589416758	2.002884247808946	2.0502824919320544	2.1613026080900424	2.0081636275069275	2.1597040483020526	2.0019861411022335	2.1353347641793636	2.0627583593350596	2.114015621732923	2.0387539020810634	2.0200710096298424	2.067477975742873	2.2228040211258695	2.2373529551976716	2.0018001667832515	2.1226405153038415	2.034978612020885	2.025703647401742	2.018605499437263	2.074621025253703	2.0036746927126288	2.032390816622526	2.024354206517143	2.0898927929076376	2.028857050876949	2.1606016459007926	2.053066979416835	2.134662099944965	2.15532507180466	2.015128680236798	2.0304631241093576	2.2092507941364103	2.0195485116236402	2.01353049078966	2.025589614163643	2.081932598887875	2.070224941503612	2.0352104586224566	2.1078649456135006	2.1783232231397505	2.1572041915352154	2.0713634402745313	2.033835865118431	2.2130359941007356	2.0964288493997563	2.1695423528497018	2.0137028927341842	2.0998916964351673	2.017059753939935	2.070909710364131	2.1863275659942736	2.135484912451303	2.105136897131302	2.001132062229251	2.1075940282383385	2.0019214008563946	2.017122359308937	2.0882596940873634	2.002433522276325	2.029053143339863	2.1419656533978135	2.044784960524249	2.013077456527062	2.0550544352627935	2.2073914071083056	2.0759859642857705	2.0343768432765446	2.1386013273417848	2.0963674686161897	2.019692226537532	2.0112822971202253	2.0464277022720623	2.005505057655626	2.0461941240129318	2.0453862883995457	2.0729295962278687	2.0551567340357244	2.0594652624400585	2.024240910306223	2.1768581360996393	2.0996708915398448	2.078633214467578
var92	2.2461296523633068	2.01184261080699	2.1906242060009133	2.109233507081206	2.029072009655146	2.025264438752376	2.198968150099251	2.092665609590767	2.014626759418588	2.0144970439105228	2.1333271577695063	2.049583387753615	2.0194251743714986	2.0030429536029093	2.0107273944194737	2.0274281616775927	2.086552974736254	2.2548991856080596	2.0750544306156913	2.0672418538247843	2.0232296262253797	2.0962758690268233	2.0286444932042658	2.052968550088978	2.0197603563618083	2.063710809327025	2.162410055345665	2.1191208668385206	2.022459649596747	2.0809658133420386	2.0006558856693184	2.1025394898885437	2.0087571547153993	2.0839431218698334	2.063520493062175	2.1016915664054956	2.1093445968552844	2.03772325864651	2.099487665883841	2.0452380066429225	2.0217174205775588	2.165813729784435	2.0574998375311733	2.108243532407134	2.1266484763389433	2.0678197465771326	2.075171191779467	2.0671821621618944	2.1361375889033516	2.0991174727673108	2.0066421245254125	2.100684448588355	2.0364976699363777	2.0236361186916154	2.075052733114325	2.018094009139346	2.1918052127435503	2.0488825760875313	2.072580757377007	2.0438183409850077	2.0471390870404576	2.039647940356938	2.1819998668995484	2.0542186780148053	2.097043367254963	2.0092546167835925	2.040662998345211	2.1318310618351846	2.0723064276427268	2.029967462310097	2.09742496602949	2.0042541915826906	2.0520170906649415	2.195346810895786	2.1889901498096114	2.106342381103193	2.0919621083048043	2.0284553840682125	2.153771172106995	2.0847234562132653	2.015768325248596	2.0054479059818573	2.1884702649273673	2.107998838648033	2.111653185856868	2.0964597960512164	2.1586733732207453	2.046961585928864	2.0569704100966275	2.02827698407485	2.0036340023393975	2.105795275933596	2.0213873052864386	2.0738826501632452	2.0659338307409816	2.147099085477869	2.1674685006371246	2.1552721966327093	2.1058640678745166	2.0108078055895855
var93	2.0952205082377797	2.0670968694182466	2.03039858313613	2.0861301868317415	2.055547966502841	2.0666363301173787	2.2144767926457427	2.0307952788059906	2.0677117765906146	2.0589474752036225	2.0804346777313056	2.055971095740196	2.029829596049082	2.024825927675583	2.028647369248703	2.0313311860364043	2.044860488558597	2.0946699965111013	2.0735045876040945	2.2051655477718	2.161678526963054	2.048751628547031	2.0277653332097394	2.0904514543163444	2.044886294547349	2.1927379862015703	2.0557429149129933	2.083744071025096	2.002939925862222	2.0375318970772907	2.1034184091213874	2.068919929856864	2.0944242379057645	2.086981024951613	2.1683515552513235	2.080239934419409	2.0757749729604593	2.133206830821179	2.1690913573567707	2.0676273350594836	2.207745437875266	2.1625865087727276	2.1082387051057365	2.102572729890381	2.0256936498223563	2.110014942038475	2.081800553651125	2.0491529834836557	2.1985167086305477	2.1110149237368794	2.060513343580942	2.002382292733014	2.029304646913039	2.07652865706088	2.003881576591543	2.079286821194554	2.078108782660447	2.0225756374665522	2.1825421411231414	2.1207070156525205	2.077302429405841	2.0072312728635904	2.049092966779409	2.02916825627189	2.063018075217146	2.077088305328268	2.011749986967591	2.038538928803246	2.1426133661757447	2.076894754287424	2.015301340200532	2.025427357138519	2.0191530523059575	2.1601375633808972	2.0111403963083285	2.021097116529777	2.102552398201258	2.0621527023299744	2.0259028634721528	2.045137959996644	2.0776262575912803	2.060279491037877	2.1672866452999853	2.0319760424646676	2.0056585335960735	2.1840572694419538	2.1017132379127106	2.132289643971767	2.2727969855539807	2.1460743860158185	2.044122113153481	2.042180812313291	2.1051761101827675	2.0939265258890827	2.067784233652561	2.00521746218053	2.0142382235724043	2.002748638623621	2.0948554281535547	2.1312164687802535
var94	2.1038866864404144	2.0384271381145234	2.149283127856648	2.1201054691335326	2.016496623013488	2.1764986775718236	2.0555349357148334	2.0895422024475097	2.1864999246101844	2.075392175069018	2.0084702047217577	2.0159483411723964	2.0119706049144526	2.026435621404992	2.081967902828777	2.06345801248654	2.08385662255209	2.0367595541246457	2.027807235474219	2.1528599112306868	2.0257419954199167	2.203150205934515	2.2494512260724804	2.0556847824684334	2.176532144254002	2.038221918773256	2.03133332622335	2.0261220092111962	2.136270285303963	2.2093723796844404	2.0323656191585964	2.0651756684180156	2.056375579787358	2.0650294546727963	2.1153427397521063	2.0436857475256067	2.0606937089650583	2.102473689899432	2.1451509703348006	2.132034424012043	2.1239430694005588	2.0789495492856	2.0215249830722786	2.095137088434466	2.0256737764210913	2.007020996100725	2.027215573885868	2.0292603820338213	2.0030737459988606	2.012246748566251	2.178315533624469	2.1337612629280245	2.2296632337605877	2.0358292057088883	2.080679487501276	2.06971063619067	2.075904020810376	2.0518936236382928	2.025293107613057	2.1249596625413254	2.0605457380857506	2.1291767541980096	2.0111677428790213	2.026364268088555	2.0851493161171235	2.085997014183932	2.0909044389770273	2.059490085363996	2.1128267541288346	2.0267304168168123	2.150960234635535	2.2021424307300124	2.0208877384057606	2.148053806529434	2.014307294718432	2.047677068012439	2.117523134965565	2.2570450491314737	2.065391274317899	2.115339591328478	2.094993142501442	2.012015416426808	2.008770696772876	2.057147138586985	2.0169631029550454	2.0181957862436617	2.1049929053831966	2.0418251915055503	2.0968595511996813	2.1304486869996326	2.0097328402537293	2.0992254015487766	2.064853092995286	2.014729274502374	2.008680742754065	2.1117208730835273	2.057432620786634	2.136621330499875	2.050628741656594	2.1041623649611716
var95	2.065304366759888	2.206497718554174	2.1294515697171095	2.084430682059593	2.1863195506166035	2.0413815430793028	2.036317557890215	2.064579640391239	2.0956296019764924	2.0740694069356747	2.0336921754329067	2.1326214572308504	2.1446469917592297	2.0612788221932346	2.1002855752285114	2.033064421033375	2.0748040477330125	2.04947546797818	2.1251219145378553	2.122126926276678	2.2335035752082546	2.211600260844672	2.1106912175334953	2.101119967153802	2.0325014997772293	2.0459325637629715	2.120863590872187	2.0573649500792377	2.00737996235801	2.045834092081773	2.0247270448285275	2.02444664739584	2.229502125786507	2.0728037846943295	2.1020224663142693	2.0859431148055276	2.2088158215975646	2.0867118352915206	2.111070810339886	2.1468681703952566	2.058669178645614	2.018279321720662	2.0223879384870664	2.155906690982264	2.204441385668086	2.261290563927293	2.0260659819030518	2.085713471697838	2.11884775659795	2.1178812261218405	2.013471265583086	2.100694189981144	2.035082428563415	2.040885106386996	2.160046411773033	2.0587592418681235	2.015740540944731	2.1645664990113493	2.0390003896713162	2.074175881338961	2.1596801159938437	2.059659673426273	2.1638157010563726	2.1353245513335075	2.050166520061091	2.0317249742531427	2.1261061942804016	2.065519435820633	2.0264976891143243	2.091975857429034	2.012088077604036	2.0753297529573542	2.2163752564861046	2.0801715388143207	2.0718080800186813	2.1278133596535658	2.011827817566175	2.100542641187723	2.2412449774100875	2.045413806864139	2.081251795661456	2.1351726817928265	2.076880910545798	2.0194871386610704	2.1106411647860472	2.111156941923035	2.213306022370978	2.184649983104864	2.127492970196723	2.0465690401376535	2.1619465978969234	2.1321261644178895	2.024475814861345	2.1428816388400693	2.076487208196872	2.038262275507142	2.0139545596688473	2.032929856765914	2.1683443962825657	2.101381961973744
var96	2.0167912310609584	2.085248076123094	2.0973543958529857	2.0064902408175254	2.092051780863439	2.0351588362828292	2.1650791426968876	2.0645325433190416	2.1162744822447705	2.047794653698827	2.0359818003847376	2.0516520224476347	2.116461080772415	2.0642066635093537	2.0215703055653935	2.100765385953597	2.04117744717637	2.021992838959993	2.018527425548712	2.2415505624097167	2.1343689914221753	2.058514706270379	2.008667622428341	2.0243824985179497	2.1544288832879124	2.19933075255005	2.0969261596688047	2.142913776546989	2.024567765651263	2.02823698536883	2.0909248571064722	2.012826728780867	2.015699871801828	2.0663391556968005	2.0508690298224184	2.02803681694576	2.004579339164203	2.159156459630798	2.093972194572179	2.0448542221746204	2.1051600054279596	2.0155785360674283	2.0928081876598945	2.053208572215737	2.0780797749289928	2.046292293344189	2.0480789914343664	2.0770333486430808	2.1312210455079903	2.1568665192293106	2.214476025894251	2.050450263540319	2.0699061720613865	2.027595262864535	2.0003861462945607	2.0618612745298477	2.003400115414027	2.0909393481243956	2.0984328048553103	2.0868576878033434	2.1199388281178515	2.026337030780081	2.04565406062563	2.1510179130534186	2.108308089967511	2.080458319483689	2.0500388630848962	2.1553358178213697	2.0161463890768356	2.080887852066073	2.0374600041453963	2.0519822267425236	2.0237237030941295	2.0322073427191185	2.001800822253886	2.072441300516499	2.131628228511423	2.030258384947246	2.0589497157830077	2.03970827882547	2.1033724886792524	2.023730710847452	2.1245643283051816	2.068776419257553	2.089297121490052	2.057458496882884	2.1124916120714685	2.0595243359669047	2.040379295696628	2.0234814250084106	2.0799857782568845	2.064611128200257	2.1197469915161893	2.0059468357704344	2.0757325123967405	2.035118195804092	2.034165698499204	2.052906071326216	2.0573857484588074	2.076846604859036
var97	2.020087166395812	2.017854890178909	2.194398727749208	2.053678494106524	2.1048821452794284	2.113078415304106	2.0331684219128343	2.1464589886001186	2.097666898620431	2.020630226576064	2.055787411632741	2.163451782110945	2.0156917160251098	2.0945496776262593	2.0997631716525973	2.015860952475458	2.002885452179375	2.055521163629356	2.023244267339151	2.053938509613482	2.0706090599707405	2.1686821366681683	2.155171540015954	2.00826049153035	2.0649315075010897	2.097235905043471	2.0364124465630904	2.0503493270943127	2.038115474316151	2.0767410739068173	2.0754264914807385	2.066585583732028	2.000986205409564	2.1241982530538177	2.0032141884201713	2.0632131873822086	2.149060465850111	2.0889971167852526	2.0315410660496496	2.0116663224438835	2.0327153015731447	2.168832031703081	2.1041530943762075	2.214863033675797	2.1249892315957997	2.115009615033742	2.2839212721738664	2.0162380169477805	2.0900126017309977	2.209650719641313	2.1333109847017124	2.1976443822335834	2.09019142060688	2.1378802487727753	2.1509780438594857	2.0370002228085164	2.138063011225698	2.0021922718456437	2.0461193421470822	2.258110165494415	2.1454176452912384	2.0635368386753727	2.0176488707597744	2.054948883975348	2.1296789297725334	2.115605998223729	2.093641862320128	2.0348334909277557	2.0090829897057074	2.0841140585948135	2.015927492480734	2.0082537948442076	2.0594864995404887	2.085057314619366	2.184254937772541	2.0032765011285254	2.097430588510882	2.055914708992303	2.057443014190137	2.0877902340664045	2.119670473106829	2.0768859868771106	2.1765920484127603	2.019150138618901	2.0278657865743637	2.123352342412436	2.014496552848061	2.0768030109538644	2.0302876197930573	2.042607160735863	2.011562985395014	2.003079903891809	2.0292096909508675	2.0078546472683425	2.0411581287215954	2.1461927219213397	2.0666498878183863	2.0654478709868567	2.134634909681111	2.060500283987443
var98	2.0843047476369176	2.0290547333540374	2.2773461141893576	2.044453763787758	2.0474505680972293	2.094071851434818	2.1129697978626942	2.0875976156717315	2.005400579371737	2.009410792371582	2.0401733660063344	2.10820616110714	2.0384912891739875	2.1456275304354473	2.268703780200022	2.0568804540926204	2.1100782987103437	2.0645125890520837	2.1173902910055276	2.1099426453494026	2.1607642697241007	2.1770784281673445	2.1779419523410017	2.0351671888979057	2.176001705275647	2.0323594922772172	2.1752988816395256	2.212256022108894	2.0628067502197003	2.192469749938401	2.1229302122336753	2.004439452386829	2.137798776978786	2.026732897669865	2.0243827633839864	2.0657065780566968	2.0857831777122033	2.116342832561742	2.0033245216230857	2.080563015330815	2.0462633592292456	2.051104059252833	2.0816603476887474	2.0186837822352524	2.005161764240824	2.1220177831285167	2.140719484554212	2.0940689772770127	2.044589548027721	2.0330764043606697	2.0924837075358025	2.043682050255063	2.0050637630966643	2.1389295117214835	2.0231047113834806	2.1120707584773473	2.061400628781845	2.168449632574472	2.0733228413159357	2.180232308770386	2.076392614312812	2.0407053852789	2.0625033947324862	2.157440765694056	2.0253033772648115	2.0540189855511612	2.0297300497891904	2.052903517695458	2.1421110451416037	2.0723117577169705	2.1338582963143615	2.2425452211394408	2.0728488406951713	2.1952182922034855	2.0454184339929204	2.2471009814613314	2.0773837691627817	2.0576296747255753	2.0797274513408586	2.0588144835046616	2.105226978189119	2.0307037558460443	2.13899082917316	2.0215891630015363	2.1616886155617085	2.0588061277945493	2.0853090632355236	2.15878207661804	2.1779191980207284	2.100552996634891	2.0391577535040124	2.181658781089773	2.0856477840113796	2.028510074949792	2.0905246464539315	2.133154655773819	2.0791447684276707	2.1888766959941712	2.1725208147379576	2.0338498025170244
var99	2.1785380497285463	2.1101160937063166	2.088304837114173	2.030263162037032	2.068371365443001	2.099719016551612	2.090178693443759	2.035016604962483	2.0494665128118275	2.0251675772443014	2.0767348601999562	2.0834847951980526	2.240671218851557	2.1001967663710617	2.0247160236193364	2.0395817040006325	2.142663578675154	2.057497187701933	2.1035075028989643	2.043109508530843	2.051801626466402	2.0093641360099475	2.035704621762367	2.0529183857520454	2.017160359587349	2.022345963602646	2.0646435620274803	2.0266467009361007	2.027968006626124	2.1381961288478832	2.145756610053501	2.080004793066561	2.0803412659092797	2.0447055258700977	2.0208841727087665	2.162711096503124	2.0301498205132678	2.0126854603771385	2.134352409454774	2.1137640571176854	2.2369715477936625	2.122395884178899	2.170775431839027	2.111220655821137	2.0060371777411774	2.2295704415720534	2.0442591091052957	2.0804685207307294	2.1104994270895414	2.0988760809991343	2.0552722444568854	2.086456842132413	2.0909047715858593	2.088997560397964	2.0383456919584413	2.0384885053238175	2.1319107558374304	2.215528579674467	2.0249981999706304	2.0464474766953784	2.0955575081210314	2.2907422964385633	2.0329584813525567	2.081680707426558	2.0353527499042667	2.1275630792306357	2.060170098361806	2.164904022908565	2.1704839021488134	2.039544754109554	2.021467337576289	2.1662126955264553	2.0219257950119083	2.055352884471769	2.01816307416836	2.1153894120496997	2.006163155150103	2.191427480263679	2.1420528700140986	2.0702629254029405	2.1698896442457283	2.1235231413465643	2.0395168855987187	2.037438705233194	2.131664730014158	2.1374016441545205	2.133950967509845	2.0034516774911295	2.0494691790582378	2.030735808072066	2.011531867277747	2.0823249865783215	2.0675824606645112	2.055317923552155	2.0227062163915184	2.166732069382165	2.034911437719204	2.0269673975858558	2.0118733445153754	2.000456600878477
